,company_name,position,salary,location,experience,education,time,location_detail,keyword,description,position_link
0,星垂智能招聘,高级Python后端开发工程师,15k-25k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-绿地中心A座,"后端,Python,docker","
星垂智能 ZENO 是一家总部在西安的科技创业公司，由连续创业者们创立，创始人们曾在美国，阿联酋等地工作和创业。目前 ZENO 处于影藏模式中，已经获得来自阿联酋，加拿大和新加坡的客户。公司位于西安，并在迪拜设有分公司。
公司提供完善的福利制度和行业内 Top 5% 的薪资。我们期望新同事拥有良好的英文沟通能力，对新技术的敏锐性和对新鲜事物的好奇心。

薪资福利
 - 初级工程师 15k, 中级工程师 20k, 高级工程师 25k 起，可以沟通，保证市场上前 5% 的薪水
- 五险一金以及其他法律规定的员工基础福利
- 每年至少一次的国外旅行或者到其他国家办公室访问机会
- 产假（无论性别）
- 健身房会员
- 其他人性化的福利政策

工作职责 
- 负责制定和改良开发规范，持续改进代码稳定性和可靠性
- 负责服务架构优化，解决重要技术问题
- 识别并纠正产品瓶颈以及修复 BUG

职位需求
- 熟悉 Python, 三年以上工作经验
- 熟悉数据库知识
- 熟悉 Clean Code, 代码重构等概念并且有实践经验
- 熟悉 Linux 系统下的系统管理 (Docker/Process/Build)
- 良好的代码习惯和 GitHub 协作能力
- 基本的英文沟通能力，英文文档写作能力

- 优先考虑拥有软件工程、计算机及电子工程的学士或硕士学位的候选者
- 优先考虑有 统计/数据分析/机器学习 经验的候选人
",https://www.lagou.com/jobs/5317813.html
1,嘉泰网络开发部招聘,开发工程师,10k-18k,西安,经验1-3年,本科及以上,全职,西安-高新技术产业开发区-高新路-火炬大厦1608室,"PHP,Java,Javascript,ASP","
        特别要求：日语2级以上水平，请应聘着注意这条特别要求！ 
学历要求：计算机及信息工程专业本科以上学历 
岗位要求：对C、C++、PHP、Java、Asp、.net等语言熟悉或精通2-3项，有日企IT公司从业经历者，单独或团队操作2个项目以上者 
待遇：根据个人项目操作经验及沟通能力，待遇优厚。
        ",https://www.lagou.com/jobs/5054146.html
2,西安诚优网络招聘,资深PHP开发工程师,13k-16k,西安,经验5-10年,本科及以上,全职,西安-高新技术产业开发区-唐延路11号禾盛京广中心E座（5号楼）9层,PHP,"
工作职责：
1、根据公司产品发展方向，负责较高难度的软件设计、核心重要模块开发，有很强的质量意识；
2、编写制订各项技术方案；
3、负责较高难度的需求分析；
4、优化系统运行的各种问题，了解系统内部流程，发现系统潜在问题，提出解决方案，并解决；
5、对新技术进行预研，并能分享提升团队技术能力，并能将研究成果应用于系统架构设计中。

职位要求：
1、有扎实的软件理论基础，深刻理解面向对象编程，良好的面向对象分析设计能力；
2、有3年以上PHP工作经验或架构师经验，精通PHP语言，熟悉前端技术，对项目整个开发周期及各个环节能够整体把控并提供技术支持；
3、熟悉常用PHP开源框架；
4、具备优秀的编程能力，熟练掌握常用数据结构和算法；
5、可承受较大的工作压力，有团队意识和钻研精神；对工作有极高的热情，踏实、勤奋；具有创造力、活力；
6、熟悉移动广告系统，有带过3-6人团队优先。


员工福利：周末双休、五险一金、年终奖金、员工旅游、专业培训、假日福利
上班时间：上午：9:00-12:00；下午1:30-6:00
",https://www.lagou.com/jobs/4962732.html
3,西部机场集团悦泰科技公司应用研发部招聘,数据工程师,10k-20k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-锦业路,大数据,"
岗位描述：
1.     参与数据产品的微服务和组件化设计和实现。
2.     编写产品相应模块的设计文档
3.     能够独立完成产品相应模块的设计、开发、单元测试；
4.     参与软件开发过程中的技术攻关，能够指导其它项目成员的开发工作。
5.    高质量完成编码工作，确保代码和组件的质量，具有高可维护性、可拓展及健壮性。
6.     参与数据仓库建设和规划，数仓模型设计和实现, 熟悉常用的指标分析方法、数据分析工具和平台，了解数据分析的基本方法和常见问题，能对项目开发工作提出建设性意见。
7.     参与数据产品、工具、平台规划和实现，基于传统数据仓库数据建模或 Hadoop体系架构的数据建模，构建可扩展的数据仓库，进行面向主题的数据集市的建设和规划，能支撑高速增长的业务；
8.     参与数据仓库ETL、存储过程、脚本等的开发，参与业务相关数据的指标计算和分析挖掘，参与数据仓库ETL流程的优化及ETL相关技术问题的解决；
9.     依据项目业务特点，进行数据存储、数据备份、数据迁移、数据归档设计，能够指导开发人员开发数据模型的访问服务及其API接口以供其它系统或组件调用；
10.  参与数据质量问题的分析、跟进、解决，跟踪并分析公司相关数据产品，为产品创新、产品设计优化提供方案支持；
 
任职要求：
1.全日制本科及以上学历，计算机科学类或其他相关理工科专业，对数据仓库系统架构具有良好的认识； 2.精通Java语言（熟悉设计模式、多线程、网络通信、分布式编程技术），同时掌握python和scala语言者优先，熟悉Dubbo和Spring Cloud等常用技术框架; 3.有实际的数据仓库开发或数据建模经验，能根据项目要求构建数据存储、计算、分析模型，有解决大数据量的技术能力； 4.熟悉大数据生态系统组件，并有项目实战经验，如：Spark、MapReduce、HBase、Hive、ZooKeeper、YARN、HDFS等或流计算框架Spark Streaming、Storm等; 5.熟悉oracle关系数据库，熟悉Redis或MongoDB等至少一种NoSQL数据库; 6.熟悉Linux操作系统，对shell编程有一定了解; 7.有良好的数据分析意识和产品意识，能够从海量数据中发现有价值的规律; 8.具备良好沟通能力和团队合作精神，工作认真细致，责任心强，具有良好的编程基础及编程习惯; 9.积极主动,具备较强的分析解决问题的能力，以及优秀的逻辑思维能力，对有挑战的问题充满激情;
",https://www.lagou.com/jobs/5557456.html
4,西软股份投资事业部招聘,java,10k-16k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-天谷八路软件新城二期A1302室,"J2EE,Java","
1.本科及以上学历，计算机相关专业；熟悉Java编程语言，3年以上J2EE开发经验；
2.熟悉struts/spring/Hibernate等框架，熟悉设计模式，有多层体系结构设计经验；
3.有扎实的javascript编程功底，熟练使用ExtJs、JQuery、AngularJs等前端框架(至少理解一种)；
4.熟悉Oracle，MySql等主流数据库，有数据库优化经验；
5.熟悉http、socket通信，了解多线程、高并发技术；.逻辑思维能力、学习能力强，做事有条理；.必须具备较强的分析问题和独立解决问题的能力；有大型网站或html5手机端开发经验优先考虑。
",https://www.lagou.com/jobs/4119411.html
5,泰为CloudService招聘,SeniorJavaEngineer-搜索...,15k-25k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-沣惠南路-团结南路11号,"C++,Java,算法","
工作职责：
1. 参与导航系统智能搜索引擎开发，专注于搜索引擎质量和性能优化、搜索语义分析、自然语言处理等方面。
2. 团队合作，与同事一起参与产品开发的整个生命周期。包括: 原型，设计，实现。开发出高性能，可扩展，易于维护的数据处理平台和搜索服务。
3. 使用敏捷开发方式，协调本地及美国团体，推动产品高质量按时交付。
4. 编写高质量的代码，设计文档，单元测试。  

任职要求：
1. 计算机及相关专业，本科以上学历。
2. 3年以上Java开发经验，或C++开发经验且愿意转Java方向。
3. 至少掌握以下2种通用知识技能：数据结构和算法，面向对象编程，设计模式，数据库原理。
4. 具有很强的分析和解决问题能力，快速学习能力。
5. 如具有自然语言处理，语义分析，Lucene/Solr或其他搜索引擎方面经验优先考虑。
6. 如具有嵌入式开发(QNX/Android/…)经验优先考虑。
",https://www.lagou.com/jobs/4754079.html
6,绿盟科技招聘,Web安全SaaS服务研发(J11624),10k-18k,西安,经验1-3年,本科及以上,全职,西安-高新技术产业开发区-科技二路-丈八四路神州数码科技园,"信息安全,前端开发","
工作职责:1、负责云平台、云服务编码实现产品开发；2、负责SaaS Web安全服务产品的研发3、参与云平台模块功能编码实现以及分布式开发部署；4、参与公有云云端系统架构设计工作；任职资格:1、教育程度：大学本科及以上学历，计算机、电子、自动化等相关专业；2、熟悉Python/C/C++/Golang/Ruby/Java, 或其他开发语言；3、熟悉常用数据库（如：MySQL、Postgresql、SQLServer、Oracle或其他常见数据库之一）；4、熟悉linux系统，了解常用功能并具有脚本编程能力；5、熟悉安全产品和SaaS服务产品特点和运作运维方式；6、使用过公有云，对云平台相关技术有一定了解，有Docker、K8S等相关技术有实践经验优先；7、具备团队合作精神，积极的工作态度和较强的责任心，良好的沟通和学习能力。 加分项：1、有爬虫，篡改，web安全监测类产品经验者可优先考虑2、有大数据处理、机器学习、大数据存储相关的经验，熟悉常用的nosql数据库3、有分布式计算、分布式存储平台相关开发经验等4、对网络感兴趣，了解路由交换等网络技术5、对HTTP协议有深入理解
",https://www.lagou.com/jobs/5404306.html
7,西安朗晟法律服务有限公司招聘,高级java开发工程师,10k-18k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-云谷国际,Java,"
岗位职责：1、银行系统项目开发工作；2、参与项目需求分析和总体架构设计, 对项目开发工作提出解决方案；3、根据业务需求进行软件设计、程序编码及相关文档的编写；4、协助测试人员完成软件系统及模块的测试；5、解决日常开发中遇到的技术问题，根据需要不断修改完善软件；6、根据公司技术文档规范编写相应的技术文档以及编写相应的说明书。岗位要求：1、3年以上金融行业工作经验；2、计算机科学、软件工程等相关专业，一本及以上院校本科、硕士学历；3、精通java，熟练使用基于java的开发工具，如：eclipse；4、熟悉J2EE及其相关技术及框架（spring，structs，hibernate等主流开发框架）,掌握java、xml，html和JavaScript等相关技术；5、熟悉oracle、Mysql等数据库及SQL开发；6、具有较好的沟通交流能力，具有合作精神及主动工作精神；7、能够带领专业小组进行开发工作，具有良好的沟通和分析能力；8、精通需求文档编写、设计方案的制定与评审、并拥有解决系统疑难问题的能力；9、有二代支付、渠道、网银或核心等相关金融行业系统软件开发、设计经验者优先;10、要求能适应出差工作（提供差补和带薪休假）;11、积极主动，学习能力强。
",https://www.lagou.com/jobs/5658704.html
8,贝业思招聘,自然语言处理工程师,14k-22k,西安,经验不限,硕士及以上,全职,西安-高新技术产业开发区-沣惠南路-科技二路与沣惠南路十字泰华金贸国际,"移动互联网,大数据,算法,NLP,数据分析","
岗位职责：1.进行自然语言处理基础工具的开发、改进与应用，对于文本进行分类、包括句法分析、知识库构建、主题词识别、自动摘要、语义理解等；2.参与探索深度学习在自然语言处理领域中的应用，实现切实有效的深度学习模型；3.结合应用NLP，AI、ML等技术解决实际问题；4.根据业务要求建立和更新相关词库，以及相关的知识图谱的建设；5.参与搜索系统中的机器学习和语义分析模型开发;6.与产品研发团队协作，将算法融入产品。职位要求：1.NLP、计算机、统计、数学、数据分析等相关专业，硕士及以上学历，有丰富的开发经验者优先；2.对数据敏锐，乐于与数据打交道；3.掌握C/C++/Java/Python等至少一门高级编程语言，对算法和数据结构有深入研究；4.熟悉NLP方向的基本技术、对NLP方向有整体认知，对NLP开源相关技术熟悉；5.掌握机器学习相关知识，有深度学习NLP算法相关知识优先；6.熟悉Tensorflow或者PyTorch等深度学习框架中的一种；
",https://www.lagou.com/jobs/5308882.html
9,活跃网络ESCI招聘,BusinessAnalyst/需求分析,9k-16k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-环普产业园,需求分析,"
Main Responsibilities:
-Closely work with Product Manager for product development;
-Take product feature ownership and manage full life cycle of the requirement;
-Produce and maintain product backlog and participate in or drive sprint planning where appropriate;
-Produce business and use cases where necessary to support product requirements;
-Produce high quality business analysis artifacts in a timely manner, including user story, software requirement specification, functional specification;
-Collaborate with UX & Visual designers for wireframe and visual assets;
-Driving grooming meetings with implementation teams, and play an active role to clarify requirements and decision making to ensure implementation;
-Communicate with customer/support and provide customer support where necessary;

Requirements:
-Excellent English skills;
-Must have strong analytical skills and problem solving skills;
-Must possess excellent written and interpersonal communication skills and be able to effectively communicate across all levels of the organization;
-Experience in requirement management, including requirements gathering, analysis, and specification documentation;
-Ability to assume intellectual ownership and possess strong attention to details and commitment to delivering quality product;
-Ability to work effectively with cross-functional teams and synthesize cross-functional input in a team/collaborative environment;
-Ability to learn and adapt quickly;
-Experience in agile software development and web product design is preferred.
",https://www.lagou.com/jobs/3898061.html
10,云首信息科技研发部java组招聘,java开发工程师,10k-20k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-光华路-高新一路海归楼609,"云计算,后端,云计算,软件开发","
职位描述：
1.负责公司云管理平台相关系统的设计和研发；
2.负责编写相关系统的概要设计等技术文档；
3.负责接口和基础类库的设计，解决项目中的关键问题和技术难题;
任职要求：
1. 5年及以上Java开发经验者；
2. 熟悉JavaEE规范，扎实的JAVA基础，熟悉JAVA 1.5～1.8的相关特性，熟练掌握面向对象的编程思想，掌握事务处理机制；
3. 熟悉设计模式，能灵活用设计模式来编写清晰明了、易维护的代码;
4. 熟悉java单元测试以及junit/testNG等单元测试框架；
5. 熟悉开源框架，如Spring、Netty、mybatis、activiti、jasperReport等；
6. 熟悉rabbitmq/kafka等消息中间件和zookeeper的工作机制，能灵活运用rabbitmq/kafka、zookeeper构建分布式系统；
7. 较好的沟通能力、协调能力，具备良好的团队协作能力，勇于承担难题任务；
8. 熟悉虚拟化、私有云、OpenStack等云计算相关技术或springcloud、springboot微服务架构者优先考虑。
9.高并发, 高可用, jvm调优, 服务治理
",https://www.lagou.com/jobs/5691006.html
11,通力互联招聘,C++,10k-20k,西安,经验1-3年,本科及以上,全职,西安-高新技术产业开发区-环普科技产业园,"C,C++","
        1、有Linux经验最好，Windows也可以；
2、两年以上c/c++开发经验，有嵌入式经验优先；
3、有Tcp/IP相关经验优先，学历要求统招二本以上。
        ",https://www.lagou.com/jobs/4994286.html
12,西安超斯塔科技有限公司招聘,海外网盟运营,10k-20k,西安,经验1-3年,学历不限,全职,西安-高新技术产业开发区-天谷八路211号环普科技产业园G3幢,"数据分析,海外市场","
岗位职责： 
1，与客户建立关系，深入了解客户诉求；
2，定期跟踪和分析客户数据，为客户提供最优的优化方案；
岗位要求：
1，熟练的英语听说读写能力；
2，具备海外网盟运营经验；
3，具备良好的数据分析和逻辑推理能力；  
4，勤奋刻苦，努力好学者优先，优秀应届生也可考虑.
",https://www.lagou.com/jobs/5141930.html
13,西安葡萄城招聘,Web高级开发工程师,11k-18k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-科技一路-高新六路34号,,"
这就是我们
-近三十年的软件研发经验、微软金牌合作伙伴、陕西省外商投资企业协会副会长单位、中国软件行业协会理事单位
-西北地区首屈一指的别墅庭院式办公环境，软、硬件设施一流，这里有足球场、停车场、带壁炉的休闲大厅、开放式的厨房茶水间，我们为你提供冰箱、微波炉、咖啡、果珍、各种茶饮
-薪资优越，福利丰厚，六险一金、商业补充保险、定期体检等全方位覆盖
-弹性工作时间、人性化年假，life work balance
-丰富多彩的业余生活 : 春游，运动会，年会；足球、篮球、乒乓球、羽毛球、游泳、工间操等俱乐部活动任你挑选

如果这就是你
-精通HTML, Javascript以及CSS，或者精通C#或Java
-三年以上WEB开发经验， 或五年以上其他平台开发经验
-计算机及相关专业本科以上学历
-责任心强，有团队合作精神，抗压能力强，执行力强
-有良好的英文沟通能力

如果这是你喜欢的
-软件产品的设计和开发，参与团队的技术研究和创新，协助其他开发人员
-参与关键技术项目的方案选项和设计
-持续优化相关产品的质量、性能、用户体验

我们想说

站在巨人的肩上，才能看到更远的地方
WEB技术发展如此迅猛的今天，只有依靠团队的整体实力，才能有信心迎接各种挑战！
加入我们，成为我们团队中一员，你的Web开发生涯会更加绚丽辉煌！
若心动，请行动
你的人生或许因此而不同！
",https://www.lagou.com/jobs/2215252.html
14,WisdomGarden研发部招聘,Python高级工程师,13k-26k,西安,经验5-10年,学历不限,全职,西安-高新技术产业开发区-锦业一路龙旗科技园,,"
职位描述：开发和维护公司的教育软件产品，主要基于B/S架构。我们希望你：有扎实的编程功底，热爱编程有python相关技术栈开发经验，虽然在这里你将绝不会只用一种语言和技术编程热爱且善于学习和钻研各种新技术、新语言英语水平能够支撑自己及时获取和交流最新的技术信息有良好的团队合作精神,有责任感,有较好的沟通能力我们可以提供给你的是：与国内最有经验的敏捷软件开发团队一起工作的机会，你将有机会采用最先进的技术，实践最极限的敏捷软件开发结合领先的教育理念和技术，为改善教育行业做贡献
",https://www.lagou.com/jobs/592514.html
15,星垂智能招聘,产品经理,15k-25k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-绿地中心A座,"大数据,需求分析,移动产品/APP,用户研究,产品设计","
星垂智能 ZENO 是一家总部在西安的科技创业公司，由连续创业者们创立，创始人们曾在美国，阿联酋等地工作和创业。目前 ZENO 处于影藏模式中，已经获得来自阿联酋，加拿大和新加坡的客户。公司位于西安，并在迪拜设有分公司。
公司提供完善的福利制度和行业内 Top 5% 的薪资。我们期望新同事拥有良好的英文沟通能力，对新技术的敏锐性和对新鲜事物的好奇心。

薪资福利
- 保证市场上前 5% 的薪水
- 五险一金以及其他法律规定的员工基础福利
- 每年至少一次的国外旅行或者到其他国家办公室访问机会
- 产假（无论性别）
- 健身房会员
- 其他人性化的福利政策

职位职责
-  负责现有产品的设计及优化
- 管理项目进度，协调设计、开发、运营等团队资源，分析并及时响应业务需求，提出产品解决方案
- 负责产品原型和交互界面设计，跟踪产品研发过程，把控开发质量和进度，对产品版本的最终上线负责
- 对接业务需求，分析需求并提供解决方案，撰写需求文档，制定产品计划
- 负责与研发团队沟通，协调推动跨部门合作，跟进需求上线
- 关注产品的 UI/UX，及时掌握产品动态，收集整理产品运营数据、用户反馈和建议

职位需求
- 良好的教育背景，3年以上互联网产品工作经验
- 有移动应用程序开发经验优先
- 有 BA 工作经验优先
- 扎实的技术背景，熟悉软件/互联网项目开发流程
- 熟悉敏捷开发
- 较强的客户和团队沟通能力
- 优秀的书面和口头英语表达能力
- 较强的组织和多任务技能

- 优先考虑拥有计算机及电子工程的学士或硕士学位的候选者
",https://www.lagou.com/jobs/5401173.html
16,嘉泰网络开发部招聘,JAVA工程师,10k-18k,西安,经验1-3年,本科及以上,全职,西安-高新技术产业开发区-高新路-火炬大厦1608室,"移动互联网,大数据,后端,客户端,平台,Java","
        特别要求：日语二级以上水平！应聘者请注意这条特别要求！ 
学历要求：计算机及信息工程专业本科以上学历 
岗位要求：对C、C++、PHP、Java、Asp、.net等语言熟悉或精通2-3项，有日企IT公司从业经历者，单独或团队操作2个项目以上者 
待遇：根据个人项目操作经验及沟通能力，待遇优厚。
        ",https://www.lagou.com/jobs/5054121.html
17,西部机场集团悦泰科技公司应用研发部招聘,JAVA高级开发工程师,15k-20k,西安,经验5-10年,本科及以上,全职,西安-高新技术产业开发区-锦业路,Java,"
一、基本条件

计算机相关专业，大学本科及以上学历，至少4年软件开发工作经验；
年龄30周岁以下；
基本素质：具有良好的职业道德和吃苦耐劳的精神，身体健康、无不良嗜好，无违法犯罪记录。


二、技能要求

至少4年以上JAVA应用系统开发经验；
熟悉面向对象的编程；
熟练掌握JAVA开发基础，并熟悉Spring、SpringMVC、Hibernate等主流开发技术；
熟悉JavaScript，Html，Css，Jquery、bootstrap等主流前端开发技术；
熟练应用SQL语言，能够进行数据的建模设计；
具有较强的文档编写能力和组织汇报的能力，愿意接受挑战和接受新知识；
富于团队精神和敬业精神，具良好的自学能力和独立工作能力，能承受一定工作压力。


三、工作内容及岗位职责

参与系统体系结构分析、设计和开发，系统性能优化、接口设计等；
参与方案文档的编写；
现场疑难问题解决与排查；
新技术研究与性能测试；
产品质量管理和交付。

",https://www.lagou.com/jobs/3040167.html
18,绿盟科技招聘,后台研发工程师（ROS）(J11589),12k-18k,西安,经验1-3年,本科及以上,全职,西安-高新技术产业开发区-科技二路-丈八四路神州数码科技园,"信息安全,C,C++,Python","
工作职责:安全运营平台云端和本地业务的后台开发，包括但不限于扫描、漏洞、威胁管理等相关的业务开发工作任职资格:后台 基础要求：    1、熟练掌握unix/linux下的开发调试    2、熟练掌握c、c++、python 其中的一种语言优先的条件    1、有大数据处理、机器学习、大数据存储相关的经验，熟悉常用的nosql数据库    2、有分布式计算、分布式存储平台相关开发经验等、专业知识：python、数据库、操作系统（Linux开发经验），django框架技能与能力要求：1. 表达能力，表述思路清晰、能和同事高效沟通。2. 责任心，积极主动执行或推动工作任务的落实。3. 学习能力，愿意并能快速学习新知识。4. 具备良好的团队合作精神。
",https://www.lagou.com/jobs/5339343.html
19,西安朗晟法律服务有限公司招聘,Framework工程师,10k-16k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-云谷国际,"移动互联网,通信/网络设备","
岗位职责：
1. 从事Android Framework(native,app framework hal)层软件设计，开发，移植及调试工作；
2. 从事Android平台Framework接口的设计，开发，维护；
3. 从事Android平台软件稳定性，性能方面优化；
4. 从事Android平台根据项目需求进行裁剪工作；
4. 参与项目的需求讨论和需求分析；
5. 编写相关开发文档和项目文档。

岗位要求：
1. 熟悉Android系统框架，在Android Framework上有一年以上的开发经验（必须）；
2. 熟练掌握Java语言，了解C/C++语言,对SDK，NDK都很有了解；
3. 熟悉Android系统Service ，Binder，Sqlite等组件原理机制；
4. 良好的独立分析和解决问题的能力；
5. 有蓝牙协议，视频，音频编解码，GPS，camera，音频通路开发经验优先。
6. 有较强的分析和沟通能力，有调试定位问题能力
7. 具有团队合作精神，热爱研发工作，进取心强，肯钻研，敬业，自学能力强，作风严谨
8. 有高通平台开发经验的优先
9. 有Android车机开发经验者优先
",https://www.lagou.com/jobs/5368254.html
20,贝业思研发部招聘,大数据工程师,11k-17k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-沣惠南路-科技二路与沣惠南路十字泰华金贸国际,"大数据,分布式,Java,Hadoop","
岗位职责：
1.基于海量数据的数据仓库建设、数据应用开发； 
2.分布式平台应用开发（Hadoop/Hive/Hbase）；
3.掌握爬虫技术，可以实现实时爬取和存储； 
4.从各种数据系统导出指定格式的文件 ，支撑各业务线数据需求；
5.配合指导数据分析团队完成大数据文本分析系统建设。

任职要求：
1.具有丰富的数据仓库开发经验，有2年以上互联网或移动互联网并基于Hadoop/Storm/HIVE/Hbase等应用开发经验，对分布式计算、数据仓库理论有深刻理解 ；
2.熟练掌握linux常规命令与工具 ；
3.精通JAVA、MapReduce、Python，有并发应用或者分布式应用软件开发经验优先 ；
4.熟悉主流的大数据产品（Hadoop、Spark、storm、elasticsearch、Flume、kafka等）并具有其中部分组件的应用或者开发经验； 
5.良好的系统分析、架构设计能力； 
6.对数据敏感、对新技术敏感，有数据挖掘技能者优先 ；
7.对商业和业务逻辑敏感，具备良好的分析、组织、沟通能力和团队精神。
",https://www.lagou.com/jobs/2966451.html
21,活跃网络招聘,系统分析师/Oracleebs财务,10k-20k,西安,经验1-3年,本科及以上,全职,西安-高新技术产业开发区-环普产业园,"体育,Oracle","
Primary Responsibilities:
    

    
- Work closely with internal  customers in China and in North America to meet their business objectives,  primarily within the areas of Accounting and Finance
    
- Serve as the team’s sole Subject  Matter Expert for Oracle EBS in China
    
- Operate within our ‘On-Premise’ Oracle  EBS environment to resolve functional issues and to fulfill requests, including  those related to complex Workflow processes
    
- Interface with North America-based  Oracle resources (analysts/developers) to understand stakeholder needs and to propose  solutions, in consideration of Oracle EBS capabilities and constraints
    
- Provide timely resolution to financial  month-end close issues
    

    
Skills & Requirements
    
- Strong Financial and/or Accounting  background
    
- Solid functional knowledge of  Oracle EBS financial modules, primarily Accounts Receivable, Accounts Payable,  General Ledger, Fixed Assets, Cash Management and Tax
    
- Prior experience with iProcurement,  iExpense, and Purchase Orders
    
-Proficiency with detailed critical  analyses on an enterprise-level platform
    
- Strong English communication  skills, both spoken and written


    
Required Education and Experience:
    

    
- Bachelor’s Degree or equivalent  work experience, preferably in a field related to Finance/Accounting
    
- Extensive knowledge of Finance/Accounting  processes including month-end close, and Oracle Financial components (Accounts Receivable,  Accounts Payable, General Ledger, Fixed Assets, Cash Management and Tax)
    
- Familiarity with Oracle iExpense,  iProcurement, and Purchase Orders (some knowledge of Order Management,  Inventory, and Manufacturing would be an asset)
",https://www.lagou.com/jobs/5487643.html
22,云首信息科技研发部前端组招聘,web前端中高级开发工程师,14k-20k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-光华路-高新一路海归楼609,"云计算,前端开发,HTML","
岗位职能：

    1、与产品经理、交互和后台开发工程师密切配合，完成web前端的设计/开发工作；

    2、关注用户，改善用户体验，持续改进；

    3、持续优化页面响应速度，保证各浏览器兼容和执行效率；

    4、配合、协助完成前端需求与页面原型设计。

     
    岗位要求：

    1、本科以上学历，3年以上工作经验，具有互联网行业的大型网站前端开发经验优先。

    2、精通vue，angularJS，react等主流前端框架，至少掌握SASS、LESS、stylus预编译语言中的一种。

    3、至少熟悉ES6、AMD或CMD模块化系统规范的一种。

    4、性格外向热情、开放，热爱互联网，交流表达能力强，有较强的团队合作精神。

    5、具有用户体验研究（设计）和网页交互设计经验，有多浏览器与平台的开发经验。

    6、拥有良好的编码习惯，熟练使用面向对象编程（OOP）的思想进行前端开发。

    7、有d3.js，three.js或相关数据可视化研究的工作经验，优先考虑
",https://www.lagou.com/jobs/5678441.html
23,WisdomGarden研发部招聘,Java高级工程师,13k-26k,西安,经验5-10年,学历不限,全职,西安-高新技术产业开发区-锦业一路龙旗科技园,,"
职位描述：开发和维护公司的教育软件产品，主要基于B/S架构。我们希望你：有扎实的编程功底，热爱编程有java相关技术栈的web开发经验，虽然在这里你将绝不会只用一种语言和技术编程热爱且善于学习和钻研各种新技术、新语言英语水平能够支撑自己及时获取和交流最新的技术信息有良好的团队合作精神,有责任感,有较好的沟通能力我们可以提供给你的是：与国内最有经验的敏捷软件开发团队一起工作的机会，你将有机会采用最先进的技术，实践最极限的敏捷软件开发结合领先的教育理念和技术，为改善教育行业做贡献
",https://www.lagou.com/jobs/592516.html
24,奥比中光西安研发中心招聘,算法工程师（图形学）-XA,10k-20k,西安,经验3-5年,硕士及以上,全职,西安-高新技术产业开发区-天谷八路156号云汇谷C2栋11、12层,"图像处理,计算机视觉,算法,机器学习","
岗位职责：
 负责高级图像处理工具如浮点分割，图像分解，图像合成，风格迁移等算法及应用开发。
任职要求
（1）电子/计算机等相关专业硕士以上学历，有计算摄影或者底层视觉相关研发经历，有实战经验者优先。
（2）较强的工程能力，精通c++，有gpu并行算法实现经验者优先。
（3）计算机图像，计算机视觉相关专业，具备良好的团队合作精神。
（4）扎实的数学功底，熟悉优化，矩阵运算等数学工具。
",https://www.lagou.com/jobs/5584775.html
25,爱自拍招聘,Android高级开发工程师,12k-18k,西安,经验5-10年,本科及以上,全职,西安-高新技术产业开发区-雁塔区宝德·云谷国际B栋1203,"移动互联网,移动端,Android","
岗位职责：
1.  负责线上APP产品架构设计、核心代码开发。
2.  新技术研究，疑难技术问题攻关，优化APP产品性能、电量、质量。
3.  既有代码的重构，保持项目的高可用性和可扩展性。
4.  主导技术评审，确保技术方案的有效性和合理性。
5.  把握项目进度和风险，带领团队完成既定业务目标。
岗位要求：
1.  统招本科学历，精通Java语言,熟悉C/C++以及JNI调用。扎实的计算机专业基础。
2.  有过大型Android项目开发经验，出色的学习能力和解决问题能力。
3.  熟悉各种设计模式，能从复杂业务中理顺逻辑关系，写出低耦合设计。
4.  强烈的责任心和自驱力，对新技术有好奇心。
5.  CET4及以上，能阅读英文专业文章。
6.  有多媒体技术基础，熟悉图片和视频编辑，了解ffmpeg等开源库， 熟悉OpenGL以及Shader脚本优先。
",https://www.lagou.com/jobs/5521752.html
